사례번호,줄번호,내용,대입연도,대학명,모집단위,전형명
5482,177632,시간을 줌. 타이머로 칼같이 7분을 정확히 잼.,2021,경희대,경제학과,네오르네상스전형   
5482,177633,[ 유 의 사 항 ],2021,경희대,경제학과,네오르네상스전형   
5482,177634,◈ 코로나19로 인해 비대면 면접을 실시했는데 음질도 좋고 소리도 잘 들려서 편했음.,2021,경희대,경제학과,네오르네상스전형   
5482,177635,◈ 휴대폰이나 전자기기는 모두 꺼서 가방에 보관함.,2021,경희대,경제학과,네오르네상스전형   
5482,177636,◈ 원서 접서 순으로 가번호를 부여하는 것 같았음. (과마다 다른 거 같긴 한데 대부분 그런 듯),2021,경희대,경제학과,네오르네상스전형   
5482,177637,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2021,경희대,경제학과,네오르네상스전형   
5482,177638,Q : 안녕하세요. 우리 과에 지원하게 된 동기를 말해볼래요?,2021,경희대,경제학과,네오르네상스전형   
5482,177639,A : 네. 저에게는 두 가지 꿈이 있습니다. 첫 번째는 저의 장래희망인 증권 분석가가 되는 것입니다. 그리고 저의 두 번째,2021,경희대,경제학과,네오르네상스전형   
5482,177640,꿈은 증권 분석가로 일하면서 쌓은 실무 경험과 지식을 바탕으로 경제적 약자들을 위해 칼럼이나 책을 집필하여 선,2021,경희대,경제학과,네오르네상스전형   
5482,177641,물하는 것입니다. 이러한 저의 꿈을 이루기 위해서는 경제학적 지식과 소양이 필요합니다. 그런데 경희대학교 경제학,2021,경희대,경제학과,네오르네상스전형   
5482,177642,부는 글로벌 시대에 특화된 금융 커리큘럼을 운영하고 있기 때문에 저의 꿈을 키워나가기에 가장 적합하다고 생각합,2021,경희대,경제학과,네오르네상스전형   
5482,177643,니다. 그래서 저는 저의 꿈을 실현하기 위한 첫걸음을 경희대학교 경제학부에서 내딛고 싶어 지원하게 되었습니다. (,2021,경희대,경제학과,네오르네상스전형   
5482,177644,"답변하는 내내 교수님들 반응이 좋았음. 듣는 내내 시선을 돌리지 않으셨고, 계속 웃어주셨음.)",2021,경희대,경제학과,네오르네상스전형   
5482,177645,Q : 그럼 제시문으로 넘어갈게요.,2021,경희대,경제학과,네오르네상스전형   
5482,177646,▣ [지문] 정부는 근로자들의 여가 시간을 확대하고 삶의 질을 향상시키기 위해 주52시간 근무제를 대기,2021,경희대,경제학과,네오르네상스전형   
5482,177647,업에 실시하도록 하였다. 정부에서는 앞으로 중소기업에도 주52시간 근무제를 시행하도록 하려고 하,2021,경희대,경제학과,네오르네상스전형   
5482,177648,"나, 중소기업에도 동일하게 적용한다면 형평성 등의 문제가 발생할 수 있다. 주52시간 근무제 의무화",2021,경희대,경제학과,네오르네상스전형   
5482,177649,"확대에 대해 정부의 입장을 지지하는지, 중소기업의 입장을 지지하는가? 정확하게 기억나진 않지만",2021,경희대,경제학과,네오르네상스전형   
5482,177650,"대충 이런 내용이었어요! 정부의 입장으론 삶의 질 향상, 여가 시간 확대를, 중소기업의 입장으론 형",2021,경희대,경제학과,네오르네상스전형   
5482,177651,평성 문제에 관해서 제시문에 나와있었던 건 기억이 나요!,2021,경희대,경제학과,네오르네상스전형   
5482,177652,▣ [질문] 제시문에 대해 학생은 어떤 입장인지 말해볼래요?,2021,경희대,경제학과,네오르네상스전형   
5482,177653,"A. 네. 저는 주 52시간 근무제 확대에 대해 중소기업의 편을 들어주고 싶습니다. 먼저, 중소기업까지 주 52시간 근무",2021,경희대,경제학과,네오르네상스전형   
5482,177654,제를 확대하면 형평성에 어긋나게 된다고 생각합니다. 대기업과 중소기업은 갖춘 능력과 환경이 다른데 동일하게,2021,경희대,경제학과,네오르네상스전형   
5482,177655,"시행한다면, 중소기업의 경쟁력이 뒤처질 수 밖에 없습니다. 이는 결국 장기적으로 봤을 때 중소기업의 성장 속도",2021,경희대,경제학과,네오르네상스전형   
5482,177656,가 늦춰져 우리나라 경제 발전에 도움이 되지 않을 것입니다. 그리고 정부의 취지대로 근로자의 여가시간을 확대,2021,경희대,경제학과,네오르네상스전형   
5482,177657,하기 위해서는 주 52시간 근무제를 실시하지 않더라도 고용주와 근로자의 합의를 통해 합리적으로 해결할 수 있,2021,경희대,경제학과,네오르네상스전형   
5482,177658,다고 생각합니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177659,▣ [추가질문] 학생은 그게 현실적으로 가능하다고 생각해요?,2021,경희대,경제학과,네오르네상스전형   
5482,177660,A. 음.. 현실적으로 봤을 때 현재에는 가능하지 않다고 생각합니다. 현재 기업에도 직장 상사의 야근 강요와 같이 현,2021,경희대,경제학과,네오르네상스전형   
5482,177661,"Q : 네. 알겠어요, 그럼. 이제 서류로 넘어가볼게요. 여기 R프로그램을 이용해서 어떻게 분석한 거에요?",2021,경희대,경제학과,네오르네상스전형   
5482,177662,"A : 네. R프로그램을 이용해서 다양한 요인과 판매량 사이의 상관관계를 분석하여 그래프로 작성하였습니다. 특히, 70여",2021,경희대,경제학과,네오르네상스전형   
5482,177663,"개의 생수 제품의 리뷰를 각각 30개의 리뷰를 수집하여 텍스트 마이닝 기법을 이용하여 분석하였습니다. 그 결과, 긍",2021,경희대,경제학과,네오르네상스전형   
5482,177664,정적인 키워드가 1단위 포함될수록 판매량이 0.33 늘어난다는 결과를 도출하게 되었습니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177665,Q : 리뷰는 조작할 수도 있는 거잖아요. 이런 걸 과연 탐구라고 할 수 있는 건가?,2021,경희대,경제학과,네오르네상스전형   
5482,177666,"A : 넵 ㅠㅠ 저도 제 탐구의 한계점이라고 생각하고 있었습니다. 하지만, 앞으로 경희대학교 경제학부에서 통계프로그램을",2021,경희대,경제학과,네오르네상스전형   
5482,177667,이용하여 경제 현상을 분석하는 역량을 기른다면 나중에는 한계점 없는 완벽한 탐구를 수행할 수 있을 것 같습니다!,2021,경희대,경제학과,네오르네상스전형   
5482,177668,Q : (엄청 웃으셨음.) 그리고 학생들을 대상으로 행동 경제학에 대해 설문 조사를 어떻게 진행했어요?,2021,경희대,경제학과,네오르네상스전형   
5482,177669,"A : 행동 경제학 이론들 중 프로스펙트 이론, 유인 효과, 닻 내림 효과에 대한 예시를 통해 설문 조사를 실시해 행동 경제",2021,경희대,경제학과,네오르네상스전형   
5482,177670,"학의 실제 효과를 검증하고자 하였습니다. 그 중 한 가지 예시를 들자면, 닻 내림 효과를 적용한 사례가 있습니다. 비",2021,경희대,경제학과,네오르네상스전형   
5482,177671,"타500이 출시되고 비타700, 비타1000과 같이 비타500을 모방한 비타민 음료가 연이어 출시되었지만 비타500과 차별",2021,경희대,경제학과,네오르네상스전형   
5482,177672,"성이 크게 없었습니다. 하지만, 사람들은 모두 비타 음료의 원조는 비타500이라는 고정관념이 생기게 되어 비타500의",2021,경희대,경제학과,네오르네상스전형   
5482,177673,"매출이 급상승하는 결과가 벌어졌는데, 학생들이 설문 결과에도 동일한 결과가 나타났습니다.",2021,경희대,경제학과,네오르네상스전형   
5482,177674,"Q : (타이머 울림.) 네, 수고하셨어요. 가시면 됩니다.",2021,경희대,경제학과,네오르네상스전형   
5482,177675,"A : 넵, 감사합니다!",2021,경희대,경제학과,네오르네상스전형   
5482,177676,"실적으로 해결하기 어려운 문제가 존재하는 것은 사실입니다. 하지만, 이를 막기 위해 정부에서 법을 제정하여 처",2021,경희대,경제학과,네오르네상스전형   
5482,177677,벌을 강화한다면 현실적으로 해결 가능한 문제라고 생각합니다. 주 52시간 근무제 시행보다는 다른 법을 제정하,2021,경희대,경제학과,네오르네상스전형   
5482,177678,는 것이 저는 효율적이라고 생각합니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177679,Q : 우리나라가 선진국이잖아요. 그런 노력을 우리나라가 계속 해왔는데 선진국임에도 불구하고 그게 안,2021,경희대,경제학과,네오르네상스전형   
5482,177680,되니까 이렇게까지 하고 있는 거 아니겠어요?,2021,경희대,경제학과,네오르네상스전형   
5482,177681,A : 아 넵.......ㅠㅠ 우리나라가 꾸준히 노력을 해왔지만 해결되지 못한 문제지이지만 좀더 적극적으로 해결하고자 노력,2021,경희대,경제학과,네오르네상스전형   
5482,177682,"한다면 충분히 해결할 수 있다고 믿습니다. 주 52시간 근무제를 시행했을 때 중소기업의 피해를 생각했을 때, 주",2021,경희대,경제학과,네오르네상스전형   
5482,177683,52시간 근무제를 확대하는 것보다 정부의 법 제정과 같이 다른 방안을 찾아 고용주와 근로자가 합의를 통해 근무,2021,경희대,경제학과,네오르네상스전형   
5482,177684,시간을 조종할 수 있도록 돕는 방안이 가장 합리적이라고 생각합니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177685,Q : (두 분 다 웃으셨음 ㅠㅠ) 그럼 학생 의견대로라면 중소기업 고용주도 보호해야 해~ 근로자도 보호,2021,경희대,경제학과,네오르네상스전형   
5482,177686,해야 해~ 대기업도 보호해야 해~ 맞아요?,2021,경희대,경제학과,네오르네상스전형   
5482,177687,"A : 네, 맞습니다. 중소기업과 대기업 모두 능력 있는 인재들이 많기 때문에 대기업, 중소기업 모두 보호해야 하며, 또",2021,경희대,경제학과,네오르네상스전형   
5482,177688,"모두의 인권을 존중해주어야 하기 때문에 대기업뿐만 아니라 중소기업의 고용주, 근로자 모두 보호하는 것이 옳",2021,경희대,경제학과,네오르네상스전형   
5482,177689,은 것 같습니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177690,Q : 그럼 학생의 의견은 변함없는 거죠?,2021,경희대,경제학과,네오르네상스전형   
5482,177691,A : 네. 저는 중소기업의 편을 들어주고 싶다는 의견에 변함이 없습니다.,2021,경희대,경제학과,네오르네상스전형   
5482,177692,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2021,경희대,경제학과,네오르네상스전형   
5482,177693,◈ 면접 준비하면서 2020 시사 이슈 정리한 것을 뽑아놓고 별 도움이 되지 않을 거라 생각하고 꼼꼼히 보지 않았는데 후,2021,경희대,경제학과,네오르네상스전형   
5482,177694,"회됨. 매년 유명한 입시 카페에 제시문 면접 대비해서 시사 이슈 정리해서 올려놓으니까 꼭 읽고 가는 걸 추천함. 또,",2021,경희대,경제학과,네오르네상스전형   
5482,177695,디베이트 사이트가 있는데 그 사이트에서 토론 주제랑 찬반 의견 한 번씩 읽고 가는 것도 좋을 듯!,2021,경희대,경제학과,네오르네상스전형   
5482,177696,◈ 모의 면접이 가장 큰 도움이 됐음. 자신 입장을 생각하는 연습은 혼자 할 수 있으니 주변 분들의 도움을 받아서 꼬리,2021,경희대,경제학과,네오르네상스전형   
5482,177697,질문에 반박하는 연습을 최대한 많이 해봤으면 좋겠음 원래 긴장하거나 . 잘 떠는 편이 아니라서 면접 때도 예상치 못,2021,경희대,경제학과,네오르네상스전형   
5482,177698,한 질문에 모두 무난하게 답변을 했지만 조금 논리적으로 말했으면 더 좋았을 거 같다는 아쉬움이 조금 남음.,2021,경희대,경제학과,네오르네상스전형   
5482,177699,◈ 교수님들이 면접 보는 내내 웃으셨음. 근데 이게 나의 당당함이 재밌으셔서 살짝 비웃음이 섞인 웃음인지 아니면 내가,2021,경희대,경제학과,네오르네상스전형   
5482,177700,면접 보는 내내 웃어서 같이 웃어주신 건진 잘 모르겠음... 그래도 평상시에 잘 웃는 성격이라 그런지 면접을 보면서 예,2021,경희대,경제학과,네오르네상스전형   
5482,177701,상치 못한 꼬리질문이 나와서 눈웃음을 무조건 짓고 있었는데 그게 플러스 요인이 꽤 된 것 같음.,2021,경희대,경제학과,네오르네상스전형   
5482,177702,◈ 대기하면서 면접실 앞에서 의자에 앉아있는데 다들 목소리가 커서 솔직하게 조금은 들렸음.. 제시문이 대충 무슨 내용,2021,경희대,경제학과,네오르네상스전형   
5482,177703,인지 예측할 정도는 아니었지만 질문에 바로바로 논리적으로 대답한다는 건 확실하게 느껴졌음. 그래도 나름대로 말을,2021,경희대,경제학과,네오르네상스전형   
5482,177704,못하는 편은 아니라고 생각했는데 다른 지원자들이 너무 잘 봐서 스스로 기가 엄청 죽었음. 근데 내신이 낮아서 압박,2021,경희대,경제학과,네오르네상스전형   
5482,177705,면접을 한 것 같음 ! 경제학부 다른 면접후기 보면 질문이 무난했다는 후기도 엄청 많음.,2021,경희대,경제학과,네오르네상스전형   
5483,177706,2021학년도 대입 면접 후기[경희대 우주과학과],2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177707, [대학/학과]  경희대 우주과학과  [전형명] 학생부종합 네오르네상스전형,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177708,면 접 시 간 약 10분[면접위원 2명] 면 접 유 형,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177709,면 접 절 차 대기실 대기-고사장 앞에서 8분간 제시문 읽고 입장과 근거 생각-앞사람 나오면 바로 면접-퇴실,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177710,[ 유 의 사 항 ],2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177711,◈ 비대면 면접—노트북에 줌을 켜놓고 면접위원과 면접,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177712,◈ 제시문 면접,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177713,"◈ 학생부, 자소서 기반-학생부가 중점인 듯",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177714,"◈ 블라인드 면접-이름, 수험번호, 학교 말하지 않게 조심-대기실 가면 가번호 줌, 가번호 순서로 면접",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177715,◈ 면접 순서를 알 수 없기때문에 충분히 미리 준비해야 함,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177716,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177717,Q : 먼저 왜 우주과학과에 지원하게 되었나요?,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177718,"A : 어릴 때부터 망원경으로 하늘을 보는 것을 좋아했습니다. 자연스레 과학을 많이 접했고, 수학 문제 풀기를 즐겨하던",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177719,"저에게 물리학과는 두 분야를 접목한 신선한 학문이었습니다. 그러다 고등학교에 와서 천체물리학을 알게 되었고, 이",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177720,에 대해 공부하고 싶었습니다. 그런데 천문학 과정이 있는 물리학과가 몇 없어 진로는 물리학과지만 많이 아쉬운 상,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177721,"태였습니다. 그러다 2학년 진로시간에 경희대학교 우주과학과를 알게 되었고, 우주과학과에서 가르치고자 하는 것과",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177722,제가 배우고자하는 비전이 일치하다고 생각하여 지원하게 되었습니다.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177723,Q : 뉴턴식 망원경과 카세그레인식 망원경의 차이점은 무엇인가요?,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177724,A : 그 부분은 숙지가 안 되어 있습니다. 죄송합니다.—(자소서에도 안 썼던 내용이고 학생부에는 자소서에 1줄도 안 되게,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177725,쓰여 있어서 간과함. 전공과 매우 관련된 내용이라 물어보신 것 같음. 자신이 활동할 때나 자소서 쓸 때 크게 관심을,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177726,"두지 않고 버렸던 내용도 다시 보기 바람.)(모르더라도 모른다고 대답해야 함. 당당하지만 뻔뻔하지 않게,)",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177727,"Q : 읽은 책 중에서 면접관들에게 추천해주고 싶은 책이 있다면 무엇이고, 그 이유는 무엇인가요?",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177728,A : ‘날마다 천체물리’라는 책을 추천해드리고 싶습니다. 저자이신 닐 디그래스 타이슨 박사님은 평소에도 천문학을 대중,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177729,에게 널리 알리기 위해 노력하시는 분입니다. 그래서 만약 면접관분들이 비전문가이시라면 굉장히 천체물리에 매력을,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177730,"▣ [지문] 바이오매스를 이용한 바이오 에너지 개발은 화석연료의 사용량을 줄이고, 지속 가능한 발전이",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177731,라는 점에서 각광 받고 있다. 하지만 농지를 감소로 인한 농민들의 생계 위협과 농산물 가격 상승이,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177732,"문제점으로 꼽힌다. 바이오 에너지에 대해 찬성하는가, 반대하는가?",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177733,"▣ [질문] 지문의 내용에 찬성합니까, 반대합니까? 그 이유와 함께 말해주세요.",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177734,"A. 저는 찬성함. 먼저 바이오 에너지의 개발로 농민들의 생계가 위협받는 것은 개인적인 문제에 그칠 수 있지만, 화",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177735,"석연료의 사용량을 줄이고 지속 가능한 발전을 실현하는 것은 국가적, 크게 보면 전 지구적인 문제를 해결할 수",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177736,있다. 따라서 이게 먼저라고 생각한다. 또한 농산물 가격 상승에 대해서는 농업을 주로 하는 국가와 교류를 맺어,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177737,수입하여 해결할 수 있다.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177738,▣ [추가질문] 농산물 생산 국가가 독점으로 인해 가격을 대폭 상승시키면 더 문제가 되지 않나요?,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177739,"A. 그럴 일은 없을 것 같다. 지금 석유 소수의 국가가 독점하고 있지만, 소수 간의 가격 경쟁으로 크게 올리지 못한",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177740,다. 농산물도 이와 같다고 생각한다. 게다가 가격을 인상시켰을 때 여러 선진국으로부터 받는 불이익은 수출국가,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177741,에 굉장한 타격을 줄 수 있기때문에 그럴 수 없다고 생각한다.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177742,"느끼게끔 만들 수 있는 책이고 전문가이시더라도 , 흥미롭게 패션잡지 보듯이 훌훌 읽기에 좋다고 생각합니다.",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177743,Q : 마지막으로 하고 싶은 말은?,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177744,"A : 말씀드렸다시피 저는 물리학과를 진학하려고 했습니다. 그래서 물리 공부를 굉장히 열심히 했고, 이에 따라 천문학 관",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177745,련 이론도 많이 파고들었습니다. 또한 저는 어릴 때부터 망원경을 즐겨 보던 경험을 비롯해 관측 실기에도 능력이 있,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177746,"습니다. 이론과 관측을 우주과학에 가장 큰 틀로 나누는 것이라고 생각하고, 이 두 가지를 해내는 능력이 제게 있다는",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177747,것을 말씀드리고 싶습니다.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177748,"[본인이 느꼈던 잘한 점, 아쉬운 점, 준비해야할 것 / 후배에게 당부하고 싶은 사항]",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177749,◈ 두 번째 질문에 대답을 못한 것이 매우 아쉬움. 너무 세세한 내용이다 싶어 안 봤는데 전공과 조금이라도 관련 있으면,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177750,한 번이라도 짚고 가길 바람. 한 번만 짚어도 면접에서 질문 받으면 임기응변으로 대답할 수 있음.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177751,◈ 사실 두 번째 질문 대답 아예 못해서 떨어질 줄 알았음. 근데 비록 비대면이지만 목소리 크게 하고 상황 따라 웃고 자,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177752,신감 있게 발음 정확히 말한 게 정말 크게 작용한 것 같음. 면접 연습할 때도 친구들이 귀에 박히듯 들어온다고 칭찬,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177753,해줬음. 친구들 많을 때 크게 말하듯이 자연스럽게 말하는 거.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177754,"◈ 대본 만들어서 외우지 말 것. 그렇게 하는 친구들 면접 나쁘지 않긴 한데, 그렇게 하면 예상 밖의 질문이 나왔을 때",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177755,말문이 막힘. 아니면 외웠던 내용이 기억이 안 나서 말이 꼬임. 그냥 대강만 알아 가는 게 좋음.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177756,◈ 제시문 면접 생각보다 안 어려움. 제시문에도 이미 장단점 알려주고 입장만 골라서 장점은 왜 그게 좋은지 설명하고,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177757,단점을 해결할 수 있는 방안도 생각하면 됨. 여기서 해결방안에 대한 반박에 대답할 수 있는 말을 생각해놔야 함. 8분,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177758,짧아 보이지만 생각보다 김. 진짜 해보면 시간 남아서 3번 4번 되새길 수도 있음.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177759,◈ 대기실 들어가면 핸드폰 끄고 가방에 넣어야 함. 모르는 내용 미리 학생부에 다 적어놓고 가야 함.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177760,"◈ 가번호 몇 번인지 몰라서 대기실 가서 일찍 면접 볼 수도 있고, 길면 3시간 넘게도 기다림. 그러니까 바로 면접 볼 수",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177761,"있게 숙지해서 가고, 가서 볼 것도 다 챙겨가야 함.",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177762,"◈그렇게 긴장 안 해도 됨. 제시문 다들 처음 보는 거고, 목소리 작은 애들 많음(면접관 목소리는 밖에서 들리는데 학생",2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5483,177763,목소리는 안 들림). 질문 대답못하는 애들도 많음. 걱정하지 말고 자기 것만 잘하면 됨.,2021,경희대,우주과학과,학생부종합 네오르네상스전형  
5484,177764,2021학년도 대입 면접 후기[경희대 의예과],2021,경희대,의예과,네오르네상스 전형  
5484,177765, [대학/학과]  경희대 의예과  [전형명] 네오르네상스 전형,2021,경희대,의예과,네오르네상스 전형  
5484,177766,면 접 시 간,2021,경희대,의예과,네오르네상스 전형  
5484,177767,답변 준비시간 제외 총 22분,2021,경희대,의예과,네오르네상스 전형  
5484,177768,[각 방당 면접위원 2명],2021,경희대,의예과,네오르네상스 전형  
5484,177769,면 접 유 형,2021,경희대,의예과,네오르네상스 전형  
5484,177770,면 접 절 차,2021,경희대,의예과,네오르네상스 전형  
5484,177771,대기 – 11분동안 제시문 보면서 생각 정리 – 제시문 방에서 11분동안 답변 – 인성면접 방에서 11분동,2021,경희대,의예과,네오르네상스 전형  
5484,177772,안 답변,2021,경희대,의예과,네오르네상스 전형  
5484,177773,[ 유 의 사 항 ],2021,경희대,의예과,네오르네상스 전형  
5484,177774,◈ 캠퍼스 내 비대면 면접,2021,경희대,의예과,네오르네상스 전형  
5484,177775,"◈ 공통면접(제시문 기반), 인성면접(서류 기반)으로 나뉘어져 있음",2021,경희대,의예과,네오르네상스 전형  
5484,177776,"◈ 기존에는 공통면접에서 의료딜레마 문제들을 많이 다루었고, 외부 상식이 거의 필요하지 않았는데,",2021,경희대,의예과,네오르네상스 전형  
5484,177777,이번에는 코로나19와 의료계에서 일어나고 있는 일들을 많이 알고 있었던 학생들이 매우 유리했을,2021,경희대,의예과,네오르네상스 전형  
5484,177778,것임.,2021,경희대,의예과,네오르네상스 전형  
5484,177779,질문 및 답변 내용 (질문 위주로 구체적으로 진술),2021,경희대,의예과,네오르네상스 전형  
5484,177780,제시문 1번 (요약: 백신의 원리와 1년만에 긴급승인난 백신의 취약점 말해라),2021,경희대,의예과,네오르네상스 전형  
5484,177781,"제시문 2번 (요약: 알츠하이머 치매 환자 B씨가 있는데, 배우자와는 이혼한 지 오래이고 자녀들은 B씨와 정",2021,경희대,의예과,네오르네상스 전형  
5484,177782,"서적 유대감이 매우 부족한 상태, 원망감 가지고 있음. 그러나 마음만 먹으면 B씨와 함께 지낼 수 있고",2021,경희대,의예과,네오르네상스 전형  
5484,177783,주치의인 ‘나’의 소견으로도 집에서 생활하는 것이 나음 / B씨를 자녀들과 함께 집에서 생활하도록 해야,2021,경희대,의예과,네오르네상스 전형  
5484,177784,"하는지, 요양시설에 입소시켜야 하는지 둘 중 하나 고르고 근거 말해라)",2021,경희대,의예과,네오르네상스 전형  
5484,177785,Q : 1번 질문에 답해보세요.,2021,경희대,의예과,네오르네상스 전형  
5484,177786,"A : (생명과학1 시간에 배운 백신의 원리 설명함) / (해당 백신의 취약점으로 첫 번째 부작용, 두 번째 백신의 효능성 설",2021,경희대,의예과,네오르네상스 전형  
5484,177787,"명함 – 1년 내에 나타나는 부작용도 있지만, 통상적으로 백신을 5년간 연구하는 이유는 장기적으로 살펴보아야 하는",2021,경희대,의예과,네오르네상스 전형  
5484,177788,"부작용도 있기 때문, 만약 몇 년 후에 심각한 부작용이 있다면, 이는 더 큰 건강의 위협으로 다가올 것, 그리고 코로",2021,경희대,의예과,네오르네상스 전형  
5484,177789,"나19의 경우 돌연변이가 계속해서 생기고 있는 단계이고, 5년이라는 긴 시간을 가지고 이러한 추이를 세심하게 살펴",2021,경희대,의예과,네오르네상스 전형  
5484,177790,봄으로써 백신을 제작해야 한다. 이러한 점에서 1년만에 긴급승인난 백신이 정말로 효과가 있을지가 의문),2021,경희대,의예과,네오르네상스 전형  
5484,177791,Q : 백신과 치료제의 차이점 설명해보세요.,2021,경희대,의예과,네오르네상스 전형  
5484,177792,"A : (백신은 예방의 목적, 치료제는 이미 코로나19에 걸린 사람을 치료하는 목적이라는 식으로 답변함)",2021,경희대,의예과,네오르네상스 전형  
5484,177793,"Q : 그렇다면 코로나19로 의료계에 나타나는 긍정적인 영향 한 가지만 꼽고, 근거를 들어 설명해보세요.",2021,경희대,의예과,네오르네상스 전형  
5484,177794,A : 신속한 의료전달체계의 확립 - 코로나19는 이전의 바이러스와 다르게 지역사회 내 전파가 심각함 – 이러한 상황에서,2021,경희대,의예과,네오르네상스 전형  
5484,177795,병상 수 등의 의료자원배분 문제가 생기는데 코로나19를 반면교사로 삼아 이후 다른 바이러스가 전파될 때 신속하게,2021,경희대,의예과,네오르네상스 전형  
5484,177796,대처할 수 있음,2021,경희대,의예과,네오르네상스 전형  
5484,177797,Q : 2번 질문에 답해보세요.,2021,경희대,의예과,네오르네상스 전형  
5484,177798,"A : 요양시설 입소 - 첫 번째 자녀들의 정서적 유대감 부족, 두 번째 오히려 요양시설에 입소하여 B씨가 얻을 수 있는 긍",2021,경희대,의예과,네오르네상스 전형  
5484,177799,정적 효과를 근거로 듦 (이후 자세한 답변은 생략),2021,경희대,의예과,네오르네상스 전형  
5484,177800,"Q : B씨가 자녀를 기억할 수 있는 시간도 얼마 남지 않았는데, 남은 시간동안 정서적 유대감을 회복할 수",2021,경희대,의예과,네오르네상스 전형  
5484,177801,있지 않을까?,2021,경희대,의예과,네오르네상스 전형  
5484,177802,"A : 물론 일부 정서적 유대감이 회복될 수 있다. 그러나 B씨와 자녀들은 서로 만나지 않은 지 엄청나게 오래되었고, 자녀들",2021,경희대,의예과,네오르네상스 전형  
